date,unitname,id_sim,variant,case_type,value,date_intro,lag,params_1,params_2,parval_1,parval_2,fig,lag_median,value_median
2021-11-26,ZA,1,Omicron BA.2,Community,1.4158200422120997,2021-11-08,18,Change IDR,Change DSR,0.5,2,fig_3b,15,1.198
2021-11-26,ZA,1,Omicron BA.2,Community,1.4158200422120997,2021-11-08,18,Change IDR,Change DSR,1,2,fig_3b,15,1.198
2021-11-26,ZA,1,Omicron BA.2,Community,1.4158200422120994,2021-11-08,18,Change IDR,Change DSR,1.5,2,fig_3b,15,1.198
2021-11-26,ZA,1,Omicron BA.2,Community,1.4158200422120997,2021-11-08,18,Change IDR,Change DSR,2,2,fig_3b,15,1.198
2021-11-23,ZA,10,Omicron BA.2,Community,1.2238058881271814,2021-11-08,15,Change IDR,Change DSR,0.5,2,fig_3b,15,1.198
2021-11-23,ZA,10,Omicron BA.2,Community,1.2238058881271814,2021-11-08,15,Change IDR,Change DSR,1,2,fig_3b,15,1.198
2021-11-23,ZA,10,Omicron BA.2,Community,1.223805888127181,2021-11-08,15,Change IDR,Change DSR,1.5,2,fig_3b,15,1.198
2021-11-23,ZA,10,Omicron BA.2,Community,1.2238058881271814,2021-11-08,15,Change IDR,Change DSR,2,2,fig_3b,15,1.198
2021-11-23,ZA,100,Omicron BA.2,Community,1.0518464522148412,2021-11-08,15,Change IDR,Change DSR,0.5,2,fig_3b,15,1.198
2021-11-23,ZA,100,Omicron BA.2,Community,1.0518464522148412,2021-11-08,15,Change IDR,Change DSR,1,2,fig_3b,15,1.198
2021-11-23,ZA,100,Omicron BA.2,Community,1.0518464522148412,2021-11-08,15,Change IDR,Change DSR,1.5,2,fig_3b,15,1.198
2021-11-23,ZA,100,Omicron BA.2,Community,1.0518464522148412,2021-11-08,15,Change IDR,Change DSR,2,2,fig_3b,15,1.198
2021-11-23,ZA,101,Omicron BA.2,Community,1.3398007788330015,2021-11-08,15,Change IDR,Change DSR,0.5,2,fig_3b,15,1.198
2021-11-23,ZA,101,Omicron BA.2,Community,1.3398007788330015,2021-11-08,15,Change IDR,Change DSR,1,2,fig_3b,15,1.198
2021-11-23,ZA,101,Omicron BA.2,Community,1.3398007788330015,2021-11-08,15,Change IDR,Change DSR,1.5,2,fig_3b,15,1.198
2021-11-23,ZA,101,Omicron BA.2,Community,1.3398007788330015,2021-11-08,15,Change IDR,Change DSR,2,2,fig_3b,15,1.198
2021-11-23,ZA,102,Omicron BA.2,Community,1.1374674230863542,2021-11-08,15,Change IDR,Change DSR,0.5,2,fig_3b,15,1.198
2021-11-23,ZA,102,Omicron BA.2,Community,1.1374674230863542,2021-11-08,15,Change IDR,Change DSR,1,2,fig_3b,15,1.198
2021-11-23,ZA,102,Omicron BA.2,Community,1.137467423086354,2021-11-08,15,Change IDR,Change DSR,1.5,2,fig_3b,15,1.198
2021-11-23,ZA,102,Omicron BA.2,Community,1.1374674230863542,2021-11-08,15,Change IDR,Change DSR,2,2,fig_3b,15,1.198
2021-11-23,ZA,103,Omicron BA.2,Community,1.0128626023487612,2021-11-08,15,Change IDR,Change DSR,0.5,2,fig_3b,15,1.198
2021-11-23,ZA,103,Omicron BA.2,Community,1.0128626023487612,2021-11-08,15,Change IDR,Change DSR,1,2,fig_3b,15,1.198
2021-11-23,ZA,103,Omicron BA.2,Community,1.0128626023487612,2021-11-08,15,Change IDR,Change DSR,1.5,2,fig_3b,15,1.198
2021-11-23,ZA,103,Omicron BA.2,Community,1.0128626023487612,2021-11-08,15,Change IDR,Change DSR,2,2,fig_3b,15,1.198
2021-11-21,ZA,104,Omicron BA.2,Community,1.1213316333952836,2021-11-08,13,Change IDR,Change DSR,0.5,2,fig_3b,15,1.198
2021-11-21,ZA,104,Omicron BA.2,Community,1.1213316333952836,2021-11-08,13,Change IDR,Change DSR,1,2,fig_3b,15,1.198
2021-11-21,ZA,104,Omicron BA.2,Community,1.1213316333952836,2021-11-08,13,Change IDR,Change DSR,1.5,2,fig_3b,15,1.198
2021-11-21,ZA,104,Omicron BA.2,Community,1.1213316333952836,2021-11-08,13,Change IDR,Change DSR,2,2,fig_3b,15,1.198
2021-11-27,ZA,105,Omicron BA.2,Community,1.3096675924797798,2021-11-08,19,Change IDR,Change DSR,0.5,2,fig_3b,15,1.198
2021-11-27,ZA,105,Omicron BA.2,Community,1.3096675924797798,2021-11-08,19,Change IDR,Change DSR,1,2,fig_3b,15,1.198
2021-11-27,ZA,105,Omicron BA.2,Community,1.3096675924797798,2021-11-08,19,Change IDR,Change DSR,1.5,2,fig_3b,15,1.198
2021-11-27,ZA,105,Omicron BA.2,Community,1.3096675924797798,2021-11-08,19,Change IDR,Change DSR,2,2,fig_3b,15,1.198
2021-11-23,ZA,106,Omicron BA.2,Community,1.1833870499224726,2021-11-08,15,Change IDR,Change DSR,0.5,2,fig_3b,15,1.198
2021-11-23,ZA,106,Omicron BA.2,Community,1.1833870499224726,2021-11-08,15,Change IDR,Change DSR,1,2,fig_3b,15,1.198
2021-11-23,ZA,106,Omicron BA.2,Community,1.1833870499224723,2021-11-08,15,Change IDR,Change DSR,1.5,2,fig_3b,15,1.198
2021-11-23,ZA,106,Omicron BA.2,Community,1.1833870499224726,2021-11-08,15,Change IDR,Change DSR,2,2,fig_3b,15,1.198
2021-11-22,ZA,107,Omicron BA.2,Community,2.1332475239666944,2021-11-08,14,Change IDR,Change DSR,0.5,2,fig_3b,15,1.198
2021-11-22,ZA,107,Omicron BA.2,Community,2.1332475239666944,2021-11-08,14,Change IDR,Change DSR,1,2,fig_3b,15,1.198
2021-11-22,ZA,107,Omicron BA.2,Community,2.133247523966695,2021-11-08,14,Change IDR,Change DSR,1.5,2,fig_3b,15,1.198
2021-11-22,ZA,107,Omicron BA.2,Community,2.1332475239666944,2021-11-08,14,Change IDR,Change DSR,2,2,fig_3b,15,1.198
2021-11-25,ZA,108,Omicron BA.2,Community,1.5519610930807701,2021-11-08,17,Change IDR,Change DSR,0.5,2,fig_3b,15,1.198
2021-11-25,ZA,108,Omicron BA.2,Community,1.5519610930807701,2021-11-08,17,Change IDR,Change DSR,1,2,fig_3b,15,1.198
2021-11-25,ZA,108,Omicron BA.2,Community,1.5519610930807697,2021-11-08,17,Change IDR,Change DSR,1.5,2,fig_3b,15,1.198
2021-11-25,ZA,108,Omicron BA.2,Community,1.5519610930807701,2021-11-08,17,Change IDR,Change DSR,2,2,fig_3b,15,1.198
2021-11-21,ZA,109,Omicron BA.2,Community,1.147211863103204,2021-11-08,13,Change IDR,Change DSR,0.5,2,fig_3b,15,1.198
2021-11-21,ZA,109,Omicron BA.2,Community,1.147211863103204,2021-11-08,13,Change IDR,Change DSR,1,2,fig_3b,15,1.198
2021-11-21,ZA,109,Omicron BA.2,Community,1.147211863103204,2021-11-08,13,Change IDR,Change DSR,1.5,2,fig_3b,15,1.198
